[Parameters]
Operating Mode, Non-Feedback
0.269,0.058,0.277,-5.337
0.251,0.059,0.278,-5.337
0.230,0.059,0.279,-5.337
0.281,0.060,0.279,-5.337
0.275,0.061,0.278,-5.337
0.263,0.058,0.278,-5.337
0.295,0.057,0.280,-5.337
0.320,0.057,0.283,-5.337
0.308,0.056,0.283,-5.337
0.277,0.058,0.280,-5.337
0.290,0.056,0.277,-5.337
0.343,0.049,0.273,-5.337
0.343,0.048,0.271,-5.337
0.290,0.052,0.276,-5.337
0.289,0.057,0.282,-5.337
0.266,0.055,0.283,-5.337
0.309,0.051,0.279,-5.337
0.270,0.053,0.277,-5.337
0.200,0.058,0.279,-5.337
0.190,0.057,0.277,-5.337
0.206,0.055,0.276,-5.337
0.277,0.050,0.275,-5.337
0.303,0.051,0.276,-5.337
0.294,0.050,0.278,-5.337
0.301,0.050,0.279,-5.337
0.359,0.047,0.277,-5.337
0.335,0.048,0.275,-5.337
0.300,0.047,0.275,-5.337
0.331,0.048,0.280,-5.337
0.362,0.050,0.281,-5.337
0.359,0.050,0.281,-5.337
0.247,0.051,0.281,-5.337
0.184,0.053,0.278,-5.337
0.206,0.054,0.279,-5.337
0.236,0.053,0.277,-5.337
0.251,0.054,0.277,-5.337
0.281,0.054,0.279,-5.337
0.242,0.054,0.281,-5.337
0.253,0.051,0.282,-5.337
0.336,0.047,0.285,-5.337
0.316,0.049,0.283,-5.337
0.122,0.056,0.280,-5.337
0.095,0.052,0.274,-5.337
0.149,0.051,0.274,-5.337
0.085,0.052,0.275,-5.337
0.134,0.054,0.279,-5.337
0.217,0.050,0.283,-5.337
0.214,0.047,0.283,-5.337
0.215,0.042,0.277,-5.337
0.278,0.043,0.276,-5.337
0.244,0.044,0.275,-5.337
0.216,0.044,0.275,-5.337
0.229,0.041,0.277,-5.337
0.231,0.041,0.280,-5.337
0.212,0.042,0.282,-5.337
0.211,0.046,0.285,-5.337
0.198,0.045,0.285,-5.337
0.305,0.045,0.281,-5.337
0.314,0.043,0.277,-5.337
0.186,0.046,0.275,-5.337
0.171,0.044,0.278,-5.337
0.165,0.046,0.279,-5.337
0.226,0.045,0.281,-5.337
0.293,0.043,0.279,-5.337
0.284,0.043,0.279,-5.337
0.273,0.045,0.282,-5.337
0.248,0.041,0.285,-5.337
0.251,0.044,0.284,-5.337
0.160,0.048,0.281,-5.337
0.132,0.049,0.280,-5.337
0.187,0.051,0.276,-5.337
0.183,0.049,0.274,-5.337
0.186,0.044,0.274,-5.337
0.241,0.044,0.274,-5.337
0.277,0.042,0.276,-5.337
0.248,0.046,0.276,-5.337
0.232,0.052,0.274,-5.337
0.220,0.050,0.278,-5.337
0.127,0.047,0.280,-5.337
0.156,0.041,0.279,-5.337
0.195,0.045,0.280,-5.337
0.189,0.045,0.283,-5.337
0.205,0.044,0.283,-5.337
0.144,0.048,0.281,-5.337
0.178,0.045,0.278,-5.337
0.265,0.043,0.278,-5.337
0.242,0.043,0.279,-5.337
0.196,0.045,0.282,-5.337
0.126,0.044,0.280,-5.337
0.071,0.047,0.280,-5.337
0.110,0.042,0.278,-5.337
0.096,0.042,0.279,-5.337
0.003,0.047,0.282,-5.337
-0.032,0.045,0.282,-5.337
0.042,0.042,0.283,-5.337
0.106,0.042,0.281,-5.337
0.155,0.039,0.280,-5.337
0.155,0.038,0.278,-5.337
0.136,0.039,0.276,-5.337
0.150,0.042,0.273,-5.337
0.160,0.041,0.277,-5.337
0.211,0.038,0.278,-5.337
0.261,0.038,0.278,-5.337
0.330,0.038,0.278,-5.337
0.281,0.040,0.280,-5.337
0.166,0.040,0.280,-5.337
0.116,0.040,0.281,-5.337
0.065,0.042,0.282,-5.337
0.089,0.041,0.278,-5.337
0.075,0.041,0.276,-5.337
0.171,0.038,0.279,-5.337
0.221,0.037,0.280,-5.337
0.111,0.040,0.281,-5.337
0.003,0.043,0.280,-5.337
0.054,0.042,0.280,-5.337
0.184,0.041,0.277,-5.337
0.069,0.043,0.275,-5.337
0.013,0.042,0.281,-5.337
0.031,0.044,0.281,-5.337
0.048,0.041,0.282,-5.337
0.146,0.036,0.281,-5.337
0.167,0.037,0.279,-5.337
0.185,0.039,0.277,-5.337
0.141,0.047,0.278,-5.337
0.085,0.044,0.279,-5.337
0.075,0.043,0.281,-5.337
0.090,0.041,0.278,-5.337
0.149,0.040,0.275,-5.337
0.184,0.042,0.278,-5.337
0.157,0.042,0.280,-5.337
0.179,0.041,0.282,-5.337
0.230,0.041,0.282,-5.337
0.208,0.042,0.278,-5.337
0.120,0.042,0.276,-5.337
0.082,0.043,0.278,-5.337
0.016,0.042,0.278,-5.337
-0.033,0.045,0.274,-5.337
-0.006,0.045,0.274,-5.337
0.065,0.046,0.279,-5.337
0.131,0.044,0.279,-5.337
0.152,0.040,0.281,-5.337
0.180,0.037,0.281,-5.337
0.194,0.038,0.281,-5.337
0.160,0.040,0.280,-5.337
0.094,0.043,0.281,-5.337
0.132,0.041,0.279,-5.337
0.067,0.040,0.279,-5.337
0.081,0.040,0.279,-5.337
0.164,0.040,0.279,-5.337
0.132,0.042,0.280,-5.337
0.089,0.043,0.279,-5.337
0.073,0.042,0.277,-5.337
0.102,0.044,0.278,-5.337
0.113,0.044,0.280,-5.337
0.065,0.048,0.277,-5.337
0.030,0.045,0.278,-5.337
-0.011,0.042,0.280,-5.337
-0.018,0.042,0.280,-5.337
0.052,0.040,0.279,-5.337
0.136,0.039,0.279,-5.337
0.156,0.042,0.279,-5.337
0.139,0.042,0.277,-5.337
0.191,0.038,0.275,-5.337
0.247,0.041,0.277,-5.337
0.157,0.041,0.280,-5.337
0.050,0.041,0.282,-5.337
0.049,0.040,0.279,-5.337
0.016,0.043,0.278,-5.337
0.036,0.042,0.280,-5.337
0.048,0.039,0.283,-5.337
0.030,0.035,0.280,-5.337
0.070,0.036,0.279,-5.337
0.110,0.040,0.276,-5.337
0.060,0.042,0.276,-5.337
0.022,0.039,0.274,-5.337
0.027,0.040,0.279,-5.337
0.103,0.040,0.283,-5.337
0.099,0.037,0.284,-5.337
0.053,0.037,0.286,-5.337
-0.014,0.036,0.283,-5.337
0.067,0.036,0.285,-5.337
0.140,0.034,0.283,-5.337
0.118,0.035,0.281,-5.337
0.071,0.036,0.276,-5.337
0.098,0.036,0.274,-5.337
0.122,0.035,0.277,-5.337
0.132,0.036,0.278,-5.337
0.092,0.037,0.280,-5.337
0.093,0.042,0.279,-5.337
0.115,0.039,0.275,-5.337
0.134,0.039,0.274,-5.337
0.110,0.038,0.276,-5.337
0.120,0.037,0.277,-5.337
0.112,0.038,0.278,-5.337
0.074,0.039,0.275,-5.337
0.141,0.038,0.275,-5.337
0.140,0.039,0.278,-5.337
0.048,0.037,0.278,-5.337
0.008,0.036,0.275,-5.337
0.081,0.037,0.276,-5.337
0.086,0.040,0.281,-5.337
0.108,0.039,0.289,-5.337
0.052,0.040,0.286,-5.337
0.006,0.041,0.278,-5.337
0.057,0.040,0.275,-5.337
0.071,0.043,0.277,-5.337
0.139,0.040,0.277,-5.337
0.124,0.039,0.275,-5.337
0.125,0.037,0.275,-5.337
0.137,0.037,0.276,-5.337
0.044,0.039,0.277,-5.337
-0.021,0.041,0.280,-5.337
0.037,0.039,0.280,-5.337
0.084,0.040,0.281,-5.337
0.015,0.041,0.279,-5.337
-0.016,0.037,0.277,-5.337
-0.022,0.034,0.278,-5.337
-0.065,0.035,0.279,-5.337
-0.055,0.037,0.279,-5.337
0.019,0.035,0.279,-5.337
0.100,0.038,0.282,-5.337
0.097,0.043,0.282,-5.337
0.099,0.044,0.280,-5.337
0.032,0.040,0.279,-5.337
0.021,0.038,0.278,-5.337
0.043,0.036,0.277,-5.337
0.052,0.039,0.276,-5.337
0.097,0.036,0.274,-5.337
0.126,0.035,0.275,-5.337
0.061,0.037,0.275,-5.337
0.003,0.037,0.277,-5.337
0.012,0.039,0.278,-5.337
0.108,0.035,0.280,-5.337
0.118,0.034,0.276,-5.337
0.026,0.039,0.273,-5.337
-0.032,0.042,0.275,-5.337
0.040,0.042,0.278,-5.337
0.062,0.042,0.281,-5.337
0.019,0.041,0.286,-5.337
0.030,0.041,0.288,-5.337
0.091,0.040,0.282,-5.337
0.087,0.044,0.280,-5.337
0.072,0.041,0.277,-5.337
0.088,0.040,0.274,-5.337
0.061,0.040,0.269,-5.337
0.018,0.042,0.271,-5.337
0.048,0.041,0.278,-5.337
0.094,0.044,0.282,-5.337
0.137,0.045,0.280,-5.337
0.121,0.043,0.278,-5.337
0.075,0.038,0.277,-5.337
0.122,0.037,0.277,-5.337
0.185,0.037,0.278,-5.337
0.120,0.039,0.280,-5.337
0.061,0.040,0.279,-5.337
0.084,0.038,0.280,-5.337
0.159,0.041,0.285,-5.337
0.144,0.039,0.287,-5.337
0.066,0.040,0.280,-5.337
0.081,0.042,0.276,-5.337
0.085,0.040,0.279,-5.337
0.090,0.038,0.281,-5.337
0.096,0.039,0.280,-5.337
0.094,0.044,0.280,-5.337
0.087,0.044,0.276,-5.337
0.090,0.045,0.275,-5.337
-0.011,0.048,0.281,-5.337
-0.068,0.050,0.283,-5.337
0.044,0.043,0.279,-5.337
0.217,0.039,0.276,-5.337
0.256,0.041,0.276,-5.337
0.225,0.041,0.273,-5.337
0.145,0.043,0.273,-5.337
0.089,0.043,0.277,-5.337
0.056,0.043,0.285,-5.337
0.075,0.043,0.284,-5.337
0.062,0.042,0.280,-5.337
0.018,0.042,0.280,-5.337
0.033,0.042,0.281,-5.337
0.093,0.043,0.278,-5.337
0.094,0.049,0.277,-5.337
0.115,0.043,0.281,-5.337
0.111,0.041,0.280,-5.337
0.129,0.044,0.276,-5.337
0.169,0.045,0.274,-5.337
0.174,0.047,0.275,-5.337
0.136,0.046,0.278,-5.337
0.063,0.047,0.282,-5.337
0.156,0.042,0.281,-5.337
0.199,0.041,0.280,-5.337
0.200,0.042,0.280,-5.337
0.234,0.042,0.283,-5.337
0.204,0.042,0.284,-5.337
0.090,0.044,0.282,-5.337
0.050,0.048,0.281,-5.337
0.095,0.045,0.285,-5.337
0.159,0.044,0.284,-5.337
0.220,0.045,0.279,-5.337
0.189,0.050,0.274,-5.337
0.185,0.052,0.275,-5.337
0.095,0.052,0.277,-5.337
0.039,0.051,0.280,-5.337
0.071,0.049,0.282,-5.337
0.121,0.047,0.277,-5.337
0.141,0.046,0.275,-5.337
0.257,0.042,0.278,-5.337
0.305,0.043,0.282,-5.337
0.232,0.047,0.280,-5.337
0.201,0.051,0.274,-5.337
0.259,0.048,0.275,-5.337
0.326,0.045,0.280,-5.337
0.266,0.046,0.282,-5.337
0.254,0.046,0.281,-5.337
0.271,0.050,0.281,-5.337
0.207,0.049,0.278,-5.337
0.080,0.051,0.274,-5.337
0.150,0.050,0.274,-5.337
0.305,0.045,0.275,-5.337
0.261,0.048,0.277,-5.337
0.118,0.052,0.280,-5.337
0.089,0.051,0.280,-5.337
0.165,0.049,0.281,-5.337
0.131,0.047,0.279,-5.337
0.112,0.049,0.276,-5.337
0.135,0.048,0.277,-5.337
0.202,0.049,0.279,-5.337
0.223,0.045,0.278,-5.337
0.190,0.045,0.277,-5.337
0.130,0.046,0.279,-5.337
0.126,0.044,0.281,-5.337
0.147,0.047,0.282,-5.337
0.158,0.049,0.284,-5.337
0.189,0.048,0.283,-5.337
0.271,0.044,0.283,-5.337
0.310,0.044,0.281,-5.337
0.264,0.048,0.280,-5.337
0.208,0.050,0.278,-5.337
0.148,0.053,0.280,-5.337
0.176,0.053,0.281,-5.337
0.260,0.053,0.279,-5.337
0.229,0.052,0.279,-5.337
0.227,0.050,0.277,-5.337
0.324,0.050,0.274,-5.337
0.328,0.052,0.273,-5.337
0.332,0.052,0.278,-5.337
0.307,0.053,0.285,-5.337
0.202,0.054,0.283,-5.337
0.151,0.051,0.280,-5.337
0.224,0.050,0.283,-5.337
0.321,0.046,0.283,-5.337
0.407,0.049,0.279,-5.337
0.338,0.051,0.276,-5.337
0.266,0.051,0.274,-5.337
0.223,0.049,0.270,-5.337
0.233,0.052,0.269,-5.337
0.236,0.054,0.277,-5.337
0.255,0.052,0.283,-5.337
0.305,0.051,0.283,-5.337
0.297,0.053,0.278,-5.337
0.252,0.052,0.277,-5.337
0.278,0.050,0.273,-5.337
0.354,0.047,0.275,-5.337
0.351,0.044,0.275,-5.337
0.308,0.045,0.277,-5.337
0.294,0.050,0.277,-5.337
0.290,0.051,0.281,-5.337
0.226,0.049,0.281,-5.337
0.179,0.049,0.276,-5.337
0.120,0.052,0.274,-5.337
0.176,0.049,0.272,-5.337
0.288,0.047,0.273,-5.337
0.215,0.053,0.278,-5.337
0.185,0.053,0.281,-5.337
0.277,0.050,0.282,-5.337
0.317,0.050,0.281,-5.337
0.283,0.049,0.279,-5.337
0.285,0.049,0.276,-5.337
0.318,0.048,0.276,-5.337
0.350,0.048,0.276,-5.337
0.331,0.051,0.275,-5.337
0.292,0.052,0.280,-5.337
0.240,0.053,0.283,-5.337
0.197,0.057,0.284,-5.337
0.176,0.055,0.280,-5.337
0.223,0.051,0.278,-5.337
0.209,0.050,0.278,-5.337
0.248,0.052,0.280,-5.337
0.260,0.053,0.279,-5.337
0.284,0.053,0.275,-5.337
0.350,0.053,0.273,-5.337
0.414,0.053,0.277,-5.337
0.406,0.052,0.280,-5.337
0.361,0.060,0.280,-5.337
0.267,0.063,0.279,-5.337
0.211,0.060,0.277,-5.337
0.243,0.057,0.275,-5.337
0.308,0.057,0.275,-5.337
0.347,0.059,0.278,-5.337
0.277,0.063,0.279,-5.337
0.181,0.066,0.282,-5.337
0.218,0.063,0.281,-5.337
0.331,0.062,0.280,-5.337
0.295,0.064,0.277,-5.337
0.259,0.065,0.274,-5.337
0.249,0.062,0.273,-5.337
0.303,0.061,0.275,-5.337
0.352,0.061,0.277,-5.337
0.260,0.061,0.278,-5.337
0.212,0.058,0.278,-5.337
0.326,0.054,0.282,-5.337
0.351,0.056,0.282,-5.337
0.300,0.060,0.282,-5.337
0.310,0.057,0.280,-5.337
0.275,0.058,0.279,-5.337
0.188,0.060,0.277,-5.337
0.238,0.058,0.276,-5.337
0.315,0.056,0.278,-5.337
0.288,0.055,0.276,-5.337
0.342,0.059,0.275,-5.337
0.406,0.056,0.279,-5.337
0.418,0.054,0.284,-5.337
0.350,0.055,0.282,-5.337
0.321,0.054,0.277,-5.337
0.318,0.056,0.275,-5.337
0.326,0.055,0.278,-5.337
0.365,0.052,0.279,-5.337
0.318,0.056,0.278,-5.337
0.292,0.058,0.278,-5.337
0.269,0.063,0.280,-5.337
0.298,0.057,0.278,-5.337
0.345,0.057,0.278,-5.337
0.374,0.060,0.279,-5.337
0.368,0.061,0.280,-5.337
0.309,0.062,0.280,-5.337
0.290,0.060,0.278,-5.337
0.298,0.062,0.279,-5.337
0.321,0.059,0.276,-5.337
0.359,0.060,0.280,-5.337
0.345,0.060,0.280,-5.337
0.328,0.061,0.277,-5.337
0.318,0.063,0.278,-5.337
0.301,0.067,0.281,-5.337
0.305,0.064,0.280,-5.337
0.295,0.066,0.278,-5.337
0.291,0.066,0.279,-5.337
0.347,0.066,0.277,-5.337
0.377,0.062,0.275,-5.337
0.314,0.062,0.277,-5.337
0.319,0.057,0.280,-5.337
0.355,0.057,0.282,-5.337
0.284,0.061,0.282,-5.337
0.211,0.060,0.282,-5.337
0.282,0.058,0.279,-5.337
0.328,0.060,0.276,-5.337
0.274,0.063,0.277,-5.337
0.310,0.060,0.278,-5.337
0.408,0.056,0.279,-5.337
0.373,0.059,0.276,-5.337
0.341,0.061,0.276,-5.337
0.309,0.062,0.276,-5.337
0.363,0.057,0.276,-5.337
0.363,0.056,0.274,-5.337
0.348,0.061,0.273,-5.337
0.277,0.066,0.278,-5.337
0.307,0.066,0.283,-5.337
0.369,0.061,0.282,-5.337
0.353,0.062,0.278,-5.337
0.372,0.060,0.278,-5.337
0.437,0.058,0.280,-5.337
0.448,0.057,0.278,-5.337
0.416,0.060,0.279,-5.337
0.391,0.059,0.280,-5.337
0.315,0.056,0.279,-5.337
0.267,0.055,0.281,-5.337
0.240,0.053,0.281,-5.337
0.281,0.053,0.280,-5.337
0.301,0.056,0.278,-5.337
0.302,0.056,0.279,-5.337
0.332,0.054,0.276,-5.337
0.273,0.055,0.281,-5.337
0.268,0.058,0.281,-5.337
0.302,0.055,0.280,-5.337
0.334,0.051,0.275,-5.337
0.404,0.050,0.274,-5.337
0.362,0.054,0.279,-5.337
0.315,0.054,0.279,-5.337
0.345,0.048,0.279,-5.337
0.386,0.047,0.282,-5.337
0.478,0.048,0.284,-5.337
0.464,0.050,0.281,-5.337
0.330,0.052,0.276,-5.337
0.313,0.050,0.273,-5.337
0.326,0.054,0.271,-5.337
0.381,0.054,0.274,-5.337
0.376,0.057,0.280,-5.337
0.278,0.055,0.283,-5.337
0.175,0.055,0.282,-5.337
0.180,0.056,0.279,-5.337
0.192,0.054,0.277,-5.337
0.191,0.052,0.274,-5.337
0.212,0.052,0.279,-5.337
0.251,0.053,0.281,-5.337
0.249,0.056,0.281,-5.337
0.251,0.051,0.283,-5.337
0.334,0.051,0.281,-5.337
0.389,0.050,0.277,-5.337
0.371,0.050,0.277,-5.337
0.402,0.049,0.275,-5.337
0.416,0.051,0.276,-5.337
0.303,0.053,0.279,-5.337
0.297,0.050,0.282,-5.337
0.369,0.047,0.281,-5.337
0.419,0.046,0.280,-5.337
0.359,0.052,0.278,-5.337
0.269,0.055,0.278,-5.337
0.276,0.055,0.280,-5.337
0.389,0.049,0.281,-5.337
0.363,0.049,0.282,-5.337
0.266,0.049,0.281,-5.337
0.266,0.050,0.280,-5.337
0.298,0.047,0.278,-5.337
0.337,0.048,0.277,-5.337
0.269,0.051,0.277,-5.337
0.246,0.055,0.279,-5.337
0.246,0.055,0.279,-5.337
0.235,0.055,0.277,-5.337
0.218,0.054,0.276,-5.337
0.216,0.058,0.277,-5.337
0.236,0.054,0.278,-5.337
0.285,0.048,0.281,-5.337
0.280,0.051,0.282,-5.337
0.233,0.058,0.276,-5.337
0.193,0.059,0.272,-5.337
0.223,0.058,0.276,-5.337
0.236,0.057,0.281,-5.337
0.202,0.057,0.280,-5.337
0.152,0.055,0.280,-5.337
0.092,0.056,0.278,-5.337
0.113,0.052,0.276,-5.337
0.152,0.048,0.276,-5.337
0.205,0.049,0.277,-5.337
0.248,0.054,0.277,-5.337
0.270,0.054,0.278,-5.337
0.287,0.054,0.277,-5.337
0.227,0.054,0.279,-5.337
0.200,0.048,0.279,-5.337
0.295,0.047,0.279,-5.337
0.243,0.049,0.280,-5.337
0.125,0.054,0.281,-5.337
0.109,0.055,0.278,-5.337
0.179,0.052,0.278,-5.337
0.210,0.050,0.279,-5.337
0.201,0.049,0.280,-5.337
0.258,0.048,0.280,-5.337
0.225,0.050,0.280,-5.337
0.239,0.047,0.278,-5.337
0.273,0.046,0.275,-5.337
0.292,0.046,0.280,-5.337
0.243,0.046,0.284,-5.337
0.226,0.044,0.284,-5.337
0.232,0.044,0.281,-5.337
0.266,0.046,0.280,-5.337
0.223,0.046,0.279,-5.337
0.192,0.049,0.283,-5.337
0.257,0.046,0.281,-5.337
0.263,0.047,0.278,-5.337
0.276,0.046,0.280,-5.337
0.276,0.049,0.281,-5.337
0.211,0.051,0.279,-5.337
0.146,0.053,0.280,-5.337
0.206,0.049,0.280,-5.337
0.224,0.047,0.280,-5.337
0.177,0.048,0.278,-5.337
0.145,0.050,0.280,-5.337
0.135,0.050,0.283,-5.337
0.097,0.050,0.282,-5.337
0.106,0.051,0.276,-5.337
0.177,0.049,0.272,-5.337
0.209,0.046,0.274,-5.337
0.227,0.047,0.277,-5.337
0.188,0.050,0.276,-5.337
0.198,0.048,0.279,-5.337
0.119,0.050,0.283,-5.337
0.082,0.049,0.283,-5.337
0.150,0.045,0.284,-5.337
0.158,0.043,0.283,-5.337
0.137,0.047,0.283,-5.337
0.143,0.049,0.282,-5.337
0.200,0.046,0.282,-5.337
0.156,0.046,0.286,-5.337
0.160,0.045,0.286,-5.337
0.159,0.046,0.284,-5.337
0.174,0.047,0.280,-5.337
0.204,0.049,0.277,-5.337
0.173,0.047,0.276,-5.337
0.111,0.051,0.278,-5.337
0.116,0.050,0.276,-5.337
0.127,0.049,0.275,-5.337
0.134,0.049,0.273,-5.337
0.186,0.049,0.280,-5.337
0.155,0.051,0.287,-5.337
0.144,0.049,0.290,-5.337
0.166,0.045,0.284,-5.337
0.158,0.045,0.278,-5.337
0.146,0.048,0.274,-5.337
0.108,0.049,0.275,-5.337
0.047,0.049,0.281,-5.337
0.023,0.050,0.285,-5.337
0.131,0.045,0.285,-5.337
0.200,0.045,0.282,-5.337
0.145,0.046,0.281,-5.337
0.099,0.049,0.279,-5.337
0.071,0.051,0.279,-5.337
0.169,0.045,0.279,-5.337
0.239,0.044,0.277,-5.337
0.231,0.045,0.274,-5.337
0.190,0.046,0.276,-5.337
0.169,0.044,0.278,-5.337
0.212,0.042,0.282,-5.337
0.215,0.044,0.279,-5.337
0.166,0.044,0.280,-5.337
0.159,0.046,0.280,-5.337
0.186,0.045,0.285,-5.337
0.178,0.042,0.284,-5.337
0.187,0.042,0.280,-5.337
0.134,0.042,0.279,-5.337
0.094,0.042,0.282,-5.337
0.140,0.045,0.282,-5.337
0.100,0.046,0.281,-5.337
0.046,0.046,0.278,-5.337
0.091,0.044,0.277,-5.337
0.190,0.042,0.276,-5.337
0.206,0.041,0.276,-5.337
0.163,0.041,0.273,-5.337
0.113,0.042,0.271,-5.337
0.132,0.044,0.276,-5.337
0.110,0.045,0.282,-5.337
0.101,0.043,0.286,-5.337
0.120,0.039,0.283,-5.337
0.185,0.042,0.281,-5.337
0.159,0.045,0.281,-5.337
0.086,0.045,0.280,-5.337
-0.000,0.042,0.274,-5.337
0.052,0.041,0.271,-5.337
0.192,0.042,0.275,-5.337
0.154,0.045,0.281,-5.337
0.068,0.045,0.281,-5.337
-0.029,0.046,0.278,-5.337
-0.038,0.047,0.278,-5.337
0.039,0.046,0.282,-5.337
0.050,0.046,0.285,-5.337
0.076,0.044,0.283,-5.337
0.050,0.047,0.279,-5.337
0.099,0.046,0.280,-5.337
0.078,0.044,0.282,-5.337
0.087,0.044,0.280,-5.337
0.085,0.042,0.279,-5.337
0.032,0.047,0.279,-5.337
0.000,0.050,0.282,-5.337
0.095,0.045,0.280,-5.337
0.125,0.046,0.280,-5.337
0.037,0.051,0.281,-5.337
0.042,0.049,0.282,-5.337
0.119,0.046,0.279,-5.337
0.096,0.046,0.276,-5.337
0.047,0.051,0.275,-5.337
0.043,0.050,0.276,-5.337
0.090,0.047,0.280,-5.337
0.120,0.045,0.281,-5.337
0.080,0.041,0.283,-5.337
0.076,0.043,0.283,-5.337
0.062,0.044,0.281,-5.337
0.030,0.047,0.279,-5.337
0.085,0.048,0.276,-5.337
0.121,0.047,0.277,-5.337
0.097,0.046,0.278,-5.337
0.077,0.045,0.282,-5.337
0.085,0.046,0.282,-5.337
0.032,0.048,0.278,-5.337
0.065,0.044,0.275,-5.337
0.114,0.044,0.272,-5.337
0.109,0.046,0.277,-5.337
0.100,0.045,0.280,-5.337
0.087,0.046,0.282,-5.337
0.031,0.046,0.283,-5.337
0.081,0.045,0.285,-5.337
0.151,0.047,0.283,-5.337
0.212,0.049,0.280,-5.337
0.138,0.051,0.278,-5.337
0.036,0.047,0.277,-5.337
0.053,0.043,0.276,-5.337
0.102,0.045,0.278,-5.337
0.079,0.045,0.276,-5.337
0.057,0.043,0.275,-5.337
0.087,0.044,0.279,-5.337
0.047,0.045,0.280,-5.337
0.078,0.043,0.282,-5.337
0.081,0.042,0.284,-5.337
0.061,0.042,0.284,-5.337
0.082,0.043,0.282,-5.337
0.030,0.045,0.283,-5.337
0.090,0.042,0.280,-5.337
0.155,0.040,0.277,-5.337
0.156,0.043,0.274,-5.337
0.128,0.045,0.274,-5.337
0.137,0.045,0.273,-5.337
0.170,0.048,0.275,-5.337
0.113,0.049,0.280,-5.337
0.096,0.052,0.283,-5.337
0.127,0.048,0.283,-5.337
0.089,0.046,0.285,-5.337
0.044,0.046,0.284,-5.337
0.011,0.047,0.281,-5.337
0.035,0.049,0.279,-5.337
0.025,0.047,0.277,-5.337
0.026,0.045,0.275,-5.337
0.072,0.043,0.275,-5.337
0.081,0.045,0.278,-5.337
0.099,0.048,0.280,-5.337
0.128,0.046,0.278,-5.337
-0.008,0.045,0.277,-5.337
-0.010,0.042,0.278,-5.337
0.038,0.047,0.279,-5.337
0.036,0.048,0.279,-5.337
0.080,0.043,0.276,-5.337
0.080,0.042,0.273,-5.337
0.072,0.043,0.273,-5.337
0.118,0.045,0.278,-5.337
0.109,0.045,0.279,-5.337
0.030,0.046,0.278,-5.337
0.008,0.045,0.277,-5.337
0.104,0.040,0.280,-5.337
0.108,0.042,0.280,-5.337
0.022,0.041,0.280,-5.337
0.022,0.041,0.281,-5.337
0.052,0.042,0.282,-5.337
0.054,0.042,0.279,-5.337
0.041,0.042,0.275,-5.337
0.046,0.043,0.277,-5.337
-0.013,0.048,0.278,-5.337
0.055,0.044,0.282,-5.337
0.130,0.043,0.280,-5.337
0.135,0.045,0.279,-5.337
0.083,0.047,0.279,-5.337
0.037,0.047,0.280,-5.337
0.003,0.046,0.281,-5.337
0.069,0.044,0.282,-5.337
0.093,0.043,0.280,-5.337
0.054,0.049,0.283,-5.337
0.023,0.049,0.284,-5.337
-0.018,0.047,0.284,-5.337
0.011,0.049,0.280,-5.337
0.101,0.051,0.277,-5.337
0.152,0.049,0.276,-5.337
0.183,0.045,0.271,-5.337
0.169,0.048,0.271,-5.337
0.092,0.050,0.276,-5.337
0.100,0.048,0.278,-5.337
0.130,0.047,0.277,-5.337
0.114,0.050,0.281,-5.337
0.084,0.049,0.281,-5.337
0.083,0.046,0.281,-5.337
0.126,0.045,0.280,-5.337
0.125,0.046,0.282,-5.337
0.145,0.047,0.279,-5.337
0.156,0.049,0.280,-5.337
0.125,0.051,0.281,-5.337
0.133,0.051,0.279,-5.337
0.118,0.055,0.276,-5.337
0.057,0.051,0.275,-5.337
0.067,0.049,0.276,-5.337
0.133,0.045,0.283,-5.337
0.159,0.045,0.285,-5.337
0.144,0.050,0.284,-5.337
0.129,0.051,0.279,-5.337
0.138,0.051,0.277,-5.337
0.162,0.050,0.274,-5.337
0.167,0.047,0.272,-5.337
0.169,0.045,0.277,-5.337
0.210,0.047,0.276,-5.337
0.136,0.051,0.277,-5.337
0.060,0.050,0.274,-5.337
0.063,0.048,0.274,-5.337
0.081,0.047,0.275,-5.337
0.052,0.048,0.279,-5.337
0.076,0.044,0.280,-5.337
0.084,0.050,0.280,-5.337
0.054,0.053,0.279,-5.337
0.090,0.053,0.280,-5.337
0.154,0.048,0.279,-5.337
0.156,0.050,0.279,-5.337
0.154,0.050,0.281,-5.337
0.124,0.054,0.281,-5.337
0.086,0.056,0.279,-5.337
0.142,0.050,0.280,-5.337
0.148,0.050,0.279,-5.337
0.102,0.051,0.276,-5.337
0.141,0.051,0.272,-5.337
0.233,0.052,0.273,-5.337
0.222,0.051,0.279,-5.337
0.165,0.054,0.283,-5.337
0.193,0.053,0.283,-5.337
0.213,0.051,0.278,-5.337
0.180,0.053,0.275,-5.337
0.235,0.051,0.277,-5.337
0.251,0.054,0.278,-5.337
0.222,0.050,0.279,-5.337
0.185,0.051,0.280,-5.337
0.133,0.053,0.278,-5.337
0.153,0.052,0.276,-5.337
0.187,0.054,0.277,-5.337
0.192,0.054,0.278,-5.337
0.127,0.053,0.279,-5.337
0.131,0.050,0.278,-5.337
0.145,0.051,0.282,-5.337
0.157,0.054,0.286,-5.337
0.144,0.054,0.283,-5.337
0.186,0.051,0.279,-5.337
0.241,0.050,0.280,-5.337
0.257,0.047,0.280,-5.337
0.228,0.050,0.282,-5.337
